id,sell out date,order id,master product code,master product name,readable name,product code,color code,size code,price per pack,pcs per pack,quantity (pack),quantity,price per pack (ex vat),total amount
f8a2b407,07/03/2024 08:32:18,edb77932,EP-007-F-01-A005,ผ้ายึดตรึงข้อมือ-ข้อเท้า ELGO-F-น้ำเงินเหลี่ยม,ผ้ายึดตรึงข้อมือ-ข้อเท้า ELGO-F-01-A005-น้ำเงินเหลี่ยม,EP-007,01-A005,F,240,1,1,,224.2990654,240
f88e45c8,08/03/2024 16:22:31,8fc938d6,EP-002-L-02-A002,ผ้ายกตัว ELGO SMART-L-น้ำเงินแกมเงิน,ผ้ายกตัว ELGO SMART-L-02-A002-น้ำเงินแกมเงิน,EP-002,02-A002,L,2200,1,1,,2056.074766,2200
7b3af314,08/03/2024 16:25:14,7446d620,EP-002-L-02-A002,ผ้ายกตัว ELGO SMART-L-น้ำเงินแกมเงิน,ผ้ายกตัว ELGO SMART-L-02-A002-น้ำเงินแกมเงิน,EP-002,02-A002,L,2200,1,1,,2056.074766,2200
fc56b6a8,08/03/2024 16:28:30,b47e449f,EP-021-XL-01-A020,เข็มขัดรัดกันตก ELGO-XL-น้ำเงินกรมท่า,เข็มขัดรัดกันตก ELGO-XL-01-A020-น้ำเงินกรมท่า,EP-021,01-A020,XL,300,1,1,,280.3738318,300
95a3c588,08/03/2024 16:35:07,72590cf3,EP-007-F-01-A005,ผ้ายึดตรึงข้อมือ-ข้อเท้า ELGO-F-น้ำเงินเหลี่ยม,ผ้ายึดตรึงข้อมือ-ข้อเท้า ELGO-F-01-A005-น้ำเงินเหลี่ยม,EP-007,01-A005,F,480,2,1,,448.5981308,480
90630611,09/03/2024 10:10:11,0db2faf0,EP-011-F-01-A009,ถุงมือกันดึงสาย ELGO-F-เขียวเส้นสั้นๆ,ถุงมือกันดึงสาย ELGO-F-01-A009-เขียวเส้นสั้นๆ,EP-011,01-A009,F,460,1,1,,429.9065421,460
cb6a5bf9,09/03/2024 11:29:02,ba3c9846,EP-011-F-01-A009,ถุงมือกันดึงสาย ELGO-F-เขียวเส้นสั้นๆ,ถุงมือกันดึงสาย ELGO-F-01-A009-เขียวเส้นสั้นๆ,EP-011,01-A009,F,880,2,1,,822.4299065,880
f6bacd1c,09/03/2024 19:10:58,74ea3cd5,EP-011-F-01-A009,ถุงมือกันดึงสาย ELGO-F-เขียวเส้นสั้นๆ,ถุงมือกันดึงสาย ELGO-F-01-A009-เขียวเส้นสั้นๆ,EP-011,01-A009,F,880,2,1,,822.4299065,880
a3637791,09/03/2024 19:34:12,23126fc2,EP-022-3-01-A000,ถุงนิ้ว ELGO-3pcs-ไม่มีรหัสสี,ถุงนิ้ว ELGO-3-01-A000-ไม่มีรหัสสี,EP-022,01-A000,3,65,3,1,,60.74766355,65
f56a4646,10/03/2024 11:09:48,068c5e35,EP-002-L-02-A002,ผ้ายกตัว ELGO SMART-L-น้ำเงินแกมเงิน,ผ้ายกตัว ELGO SMART-L-02-A002-น้ำเงินแกมเงิน,EP-002,02-A002,L,2200,1,1,,2056.074766,2200
92854569,10/03/2024 18:56:31,dcb8f6a4,EP-002-L-02-A002,ผ้ายกตัว ELGO SMART-L-น้ำเงินแกมเงิน,ผ้ายกตัว ELGO SMART-L-02-A002-น้ำเงินแกมเงิน,EP-002,02-A002,L,2200,1,1,,2056.074766,2200
9b80e4da,10/03/2024 19:03:56,e0d7c81f,EP-021-L-01-A020,เข็มขัดรัดกันตก ELGO-L-น้ำเงินกรมท่า,เข็มขัดรัดกันตก ELGO-L-01-A020-น้ำเงินกรมท่า,EP-021,01-A020,L,270,1,1,,252.3364486,270
5184a48d,10/03/2024 19:03:12,e0d7c81f,EP-022-3-01-A000,ถุงนิ้ว ELGO-3pcs-ไม่มีรหัสสี,ถุงนิ้ว ELGO-3-01-A000-ไม่มีรหัสสี,EP-022,01-A000,3,65,3,1,,60.74766355,65
01d7a526,10/03/2024 19:03:30,e0d7c81f,EP-021-M-01-A020,เข็มขัดรัดกันตก ELGO-M-น้ำเงินกรมท่า,เข็มขัดรัดกันตก ELGO-M-01-A020-น้ำเงินกรมท่า,EP-021,01-A020,M,250,1,1,,233.6448598,250
87420f75,11/03/2024 15:52:41,2260fa66,EP-002-M-02-A007,ผ้ายกตัว ELGO SMART-M-ม่วง,ผ้ายกตัว ELGO SMART-M-02-A007-ม่วง,EP-002,02-A007,M,1900,1,1,,1775.700935,1900
38a4eb87,11/03/2024 17:31:49,7fc1d8da,EP-011-F-01-A021,ถุงมือกันดึงสาย ELGO-F-น้ำเงินจุดเขียวมินต์,ถุงมือกันดึงสาย ELGO-F-01-A021-น้ำเงินจุดเขียวมินต์,EP-011,01-A021,F,880,2,1,,822.4299065,880
8fec3ce3,11/03/2024 17:35:20,b5f5a4c7,EP-011-F-01-A002,ถุงมือกันดึงสาย ELGO-F-หินอ่อน,ถุงมือกันดึงสาย ELGO-F-01-A002-หินอ่อน,EP-011,01-A002,F,880,2,1,,822.4299065,880
ee606b15,11/03/2024 19:33:08,32d7f82d,EP-021-XL-01-A020,เข็มขัดรัดกันตก ELGO-XL-น้ำเงินกรมท่า,เข็มขัดรัดกันตก ELGO-XL-01-A020-น้ำเงินกรมท่า,EP-021,01-A020,XL,300,1,1,,280.3738318,300
2ac18c7c,12/03/2024 04:10:40,e0f3541d,EP-006-L-02-A001,เข็มขัดพยุงเดิน ELGO-L-น้ำเงินกรมท่า,เข็มขัดพยุงเดิน ELGO-L-02-A001-น้ำเงินกรมท่า,EP-006,02-A001,L,1700,1,1,,1588.785047,1700
07d85235,12/03/2024 04:11:23,e0f3541d,EP-015-F-01-A008,สายช่วยขยับ ELGO-F-น้ำเงินทิวลิป,สายช่วยขยับ ELGO-F-01-A008-น้ำเงินทิวลิป,EP-015,01-A008,F,500,1,1,,467.2897196,500
e3d363f2,12/03/2024 04:15:07,fe4341de,EP-001-XL-01-A005,ผ้ายกตัว ELGO SOFT-XL-น้ำเงินเหลี่ยม,ผ้ายกตัว ELGO SOFT-XL-01-A005-น้ำเงินเหลี่ยม,EP-001,01-A005,XL,2300,1,1,,2149.53271,2300
19a47af1,13/03/2024 06:34:14,cbb243ec,EP-002-L-02-A005,ผ้ายกตัว ELGO SMART-L-เทา,ผ้ายกตัว ELGO SMART-L-02-A005-เทา,EP-002,02-A005,L,1900,1,1,,1775.700935,1900
8f4353e2,13/03/2024 10:53:52,ad148271,EP-012-F-01-A007,ถุงมือกันดึงสาย ELGO รุ่นปลายเปิด-F-น้ำเงินใบบัวบก,ถุงมือกันดึงสาย ELGO รุ่นปลายเปิด-F-01-A007-น้ำเงินใบบัวบก,EP-012,01-A007,F,1100,2,1,,1028.037383,1100
a814c559,13/03/2024 17:55:22,debb2ada,EP-007-F-01-A005,ผ้ายึดตรึงข้อมือ-ข้อเท้า ELGO-F-น้ำเงินเหลี่ยม,ผ้ายึดตรึงข้อมือ-ข้อเท้า ELGO-F-01-A005-น้ำเงินเหลี่ยม,EP-007,01-A005,F,480,2,1,,448.5981308,480
4dd981d7,13/03/2024 17:54:43,debb2ada,EP-022-5-01-A000,ถุงนิ้ว ELGO-5pcs-ไม่มีรหัสสี,ถุงนิ้ว ELGO-5-01-A000-ไม่มีรหัสสี,EP-022,01-A000,5,100,5,1,,93.45794393,100
0ec4946f,13/03/2024 18:03:15,9614aa8c,EP-007-F-01-A005,ผ้ายึดตรึงข้อมือ-ข้อเท้า ELGO-F-น้ำเงินเหลี่ยม,ผ้ายึดตรึงข้อมือ-ข้อเท้า ELGO-F-01-A005-น้ำเงินเหลี่ยม,EP-007,01-A005,F,480,2,1,,448.5981308,480
86b2d29e,13/03/2024 18:07:45,1ceb427b,EP-021-L-01-A020,เข็มขัดรัดกันตก ELGO-L-น้ำเงินกรมท่า,เข็มขัดรัดกันตก ELGO-L-01-A020-น้ำเงินกรมท่า,EP-021,01-A020,L,270,1,1,,252.3364486,270
096e19c4,14/03/2024 06:19:18,340b76a5,EP-001-L-01-A000,ผ้ายกตัว ELGO SOFT-L-ไม่มีรหัสสี,ผ้ายกตัว ELGO SOFT-L-01-A000-ไม่มีรหัสสี,EP-001,01-A000,L,1700,1,1,,1588.785047,1700
042079ac,14/03/2024 11:06:59,1893fab2,EP-011-F-01-A009,ถุงมือกันดึงสาย ELGO-F-เขียวเส้นสั้นๆ,ถุงมือกันดึงสาย ELGO-F-01-A009-เขียวเส้นสั้นๆ,EP-011,01-A009,F,880,2,1,,822.4299065,880
c69fed4f,16/03/2024 11:52:23,13bd7fa6,EP-011-F-01-A006,ถุงมือกันดึงสาย ELGO-F-ดอกไม้ขาวเล็ก,ถุงมือกันดึงสาย ELGO-F-01-A006-ดอกไม้ขาวเล็ก,EP-011,01-A006,F,880,2,1,,822.4299065,880
c6e50079,16/03/2024 11:53:22,4219b2ad,EP-022-5-01-A000,ถุงนิ้ว ELGO-5pcs-ไม่มีรหัสสี,ถุงนิ้ว ELGO-5-01-A000-ไม่มีรหัสสี,EP-022,01-A000,5,100,5,1,,93.45794393,100
a76216d8,16/03/2024 18:31:04,6a581311,EP-022-5-01-A000,ถุงนิ้ว ELGO-5pcs-ไม่มีรหัสสี,ถุงนิ้ว ELGO-5-01-A000-ไม่มีรหัสสี,EP-022,01-A000,5,100,5,2,,93.45794393,200
e3ca00f9,16/03/2024 18:41:20,fff86b8b,EP-022-5-01-A000,ถุงนิ้ว ELGO-5pcs-ไม่มีรหัสสี,ถุงนิ้ว ELGO-5-01-A000-ไม่มีรหัสสี,EP-022,01-A000,5,100,5,1,,93.45794393,100
bf512512,16/03/2024 18:41:43,fff86b8b,EP-011-F-01-A006,ถุงมือกันดึงสาย ELGO-F-ดอกไม้ขาวเล็ก,ถุงมือกันดึงสาย ELGO-F-01-A006-ดอกไม้ขาวเล็ก,EP-011,01-A006,F,880,2,1,,822.4299065,880
13c9ef88,16/03/2024 18:42:06,fff86b8b,EP-021-XL-01-A020,เข็มขัดรัดกันตก ELGO-XL-น้ำเงินกรมท่า,เข็มขัดรัดกันตก ELGO-XL-01-A020-น้ำเงินกรมท่า,EP-021,01-A020,XL,300,1,1,,280.3738318,300
46d474fc,16/03/2024 18:45:24,d17ec37b,EP-022-5-01-A000,ถุงนิ้ว ELGO-5pcs-ไม่มีรหัสสี,ถุงนิ้ว ELGO-5-01-A000-ไม่มีรหัสสี,EP-022,01-A000,5,100,5,1,,93.45794393,100
6913cc1c,16/03/2024 18:52:12,c8713c23,EP-002-L-02-A005,ผ้ายกตัว ELGO SMART-L-เทา,ผ้ายกตัว ELGO SMART-L-02-A005-เทา,EP-002,02-A005,L,2200,1,1,,2056.074766,2200
50c9dbd3,15/03/2024 09:11:29,62052f4c,EP-002-M-02-A005,ผ้ายกตัว ELGO SMART-M-เทา,ผ้ายกตัว ELGO SMART-M-02-A005-เทา,EP-002,02-A005,M,1900,1,1,,1775.700935,1900
d9ee18b3,18/03/2024 09:57:04,5b41a824,EP-001-L-01-A017,ผ้ายกตัว ELGO SOFT-L-น้ำเงินจุดวง,ผ้ายกตัว ELGO SOFT-L-01-A017-น้ำเงินจุดวง,EP-001,01-A017,L,1700,1,1,,1588.785047,1700
21f2a0bf,18/03/2024 10:12:46,1058b20d,EP-001-M-01-A017,ผ้ายกตัว ELGO SOFT-M-น้ำเงินจุดวง,ผ้ายกตัว ELGO SOFT-M-01-A017-น้ำเงินจุดวง,EP-001,01-A017,M,1400,1,1,,1308.411215,1400
597c1e9a,18/03/2024 10:13:17,1058b20d,EP-021-M-02-A001,เข็มขัดรัดกันตก ELGO-M-น้ำเงินกรมท่า,เข็มขัดรัดกันตก ELGO-M-02-A001-น้ำเงินกรมท่า,EP-021,02-A001,M,250,1,1,,233.6448598,250
f30713f0,20/03/2024 17:48:04,c6cd0547,EP-021-L-01-A020,เข็มขัดรัดกันตก ELGO-L-น้ำเงินกรมท่า,เข็มขัดรัดกันตก ELGO-L-01-A020-น้ำเงินกรมท่า,EP-021,01-A020,L,270,1,1,,252.3364486,270
50034d7a,20/03/2024 17:49:16,e06b902a,EP-022-5-01-A000,ถุงนิ้ว ELGO-5pcs-ไม่มีรหัสสี,ถุงนิ้ว ELGO-5-01-A000-ไม่มีรหัสสี,EP-022,01-A000,5,100,5,1,,93.45794393,100
d6fa8017,20/03/2024 17:53:51,378dae2d,EP-011-F-01-A002,ถุงมือกันดึงสาย ELGO-F-หินอ่อน,ถุงมือกันดึงสาย ELGO-F-01-A002-หินอ่อน,EP-011,01-A002,F,880,2,1,,822.4299065,880
f2bf1a5a,20/03/2024 17:56:06,de26884c,EP-006-M-02-A001,เข็มขัดพยุงเดิน ELGO-M-น้ำเงินกรมท่า,เข็มขัดพยุงเดิน ELGO-M-02-A001-น้ำเงินกรมท่า,EP-006,02-A001,M,1700,1,1,,1588.785047,1700
fb734c8e,20/03/2024 17:58:05,caf1b13d,EP-007-F-01-A005,ผ้ายึดตรึงข้อมือ-ข้อเท้า ELGO-F-น้ำเงินเหลี่ยม,ผ้ายึดตรึงข้อมือ-ข้อเท้า ELGO-F-01-A005-น้ำเงินเหลี่ยม,EP-007,01-A005,F,250,1,1,,233.6448598,250
b003ed1a,20/03/2024 17:58:48,32924345,EP-001-L-01-A023,ผ้ายกตัว ELGO SOFT-L-น้ำเงินปะ,ผ้ายกตัว ELGO SOFT-L-01-A023-น้ำเงินปะ,EP-001,01-A023,L,1750,1,1,,1635.514019,1750
71181843,19/03/2024 06:58:34,1faf9bf0,EP-011-F-01-A021,ถุงมือกันดึงสาย ELGO-F-น้ำเงินจุดเขียวมินต์,ถุงมือกันดึงสาย ELGO-F-01-A021-น้ำเงินจุดเขียวมินต์,EP-011,01-A021,F,880,2,1,,822.4299065,880
b244e76d,20/03/2024 18:09:15,ef03b501,EP-011-F-01-A009,ถุงมือกันดึงสาย ELGO-F-เขียวเส้นสั้นๆ,ถุงมือกันดึงสาย ELGO-F-01-A009-เขียวเส้นสั้นๆ,EP-011,01-A009,F,880,2,1,,822.4299065,880
a72427f7,20/03/2024 18:12:08,428e58fb,EP-021-L-01-A020,เข็มขัดรัดกันตก ELGO-L-น้ำเงินกรมท่า,เข็มขัดรัดกันตก ELGO-L-01-A020-น้ำเงินกรมท่า,EP-021,01-A020,L,270,1,1,,252.3364486,270
a42bb011,20/03/2024 18:26:03,0786bbd0,EP-021-XL-01-A020,เข็มขัดรัดกันตก ELGO-XL-น้ำเงินกรมท่า,เข็มขัดรัดกันตก ELGO-XL-01-A020-น้ำเงินกรมท่า,EP-021,01-A020,XL,300,1,1,,280.3738318,300
218011af,20/03/2024 18:33:26,cb35fc79,EP-012-F-01-A007,ถุงมือกันดึงสาย ELGO รุ่นปลายเปิด-F-น้ำเงินใบบัวบก,ถุงมือกันดึงสาย ELGO รุ่นปลายเปิด-F-01-A007-น้ำเงินใบบัวบก,EP-012,01-A007,F,550,1,1,,514.0186916,550
b7ce8889,20/03/2024 18:32:46,cb35fc79,EP-022-3-01-A000,ถุงนิ้ว ELGO-3pcs-ไม่มีรหัสสี,ถุงนิ้ว ELGO-3-01-A000-ไม่มีรหัสสี,EP-022,01-A000,3,65,3,1,,60.74766355,65
b8706848,21/03/2024 11:41:32,b657144b,EP-001-M-01-A017,ผ้ายกตัว ELGO SOFT-M-น้ำเงินจุดวง,ผ้ายกตัว ELGO SOFT-M-01-A017-น้ำเงินจุดวง,EP-001,01-A017,M,1400,1,1,,1308.411215,1400
708d7527,21/03/2024 11:43:47,f9cdf057,EP-021-L-01-A020,เข็มขัดรัดกันตก ELGO-L-น้ำเงินกรมท่า,เข็มขัดรัดกันตก ELGO-L-01-A020-น้ำเงินกรมท่า,EP-021,01-A020,L,270,1,3,,252.3364486,810
f7f2baf0,21/03/2024 11:45:58,0968a252,EP-021-L-01-A020,เข็มขัดรัดกันตก ELGO-L-น้ำเงินกรมท่า,เข็มขัดรัดกันตก ELGO-L-01-A020-น้ำเงินกรมท่า,EP-021,01-A020,L,270,1,3,,252.3364486,810
98da5c88,21/03/2024 11:48:54,8e65a18c,EP-007-F-01-A005,ผ้ายึดตรึงข้อมือ-ข้อเท้า ELGO-F-น้ำเงินเหลี่ยม,ผ้ายึดตรึงข้อมือ-ข้อเท้า ELGO-F-01-A005-น้ำเงินเหลี่ยม,EP-007,01-A005,F,480,2,1,,448.5981308,480
d48342ff,21/03/2024 12:03:55,2d857fb1,EP-006-XL-02-A001,เข็มขัดพยุงเดิน ELGO-XL-น้ำเงินกรมท่า,เข็มขัดพยุงเดิน ELGO-XL-02-A001-น้ำเงินกรมท่า,EP-006,02-A001,XL,1750,1,1,,1635.514019,1750
1ad4114d,21/03/2024 18:22:39,b93c44b9,EP-011-F-01-A006,ถุงมือกันดึงสาย ELGO-F-ดอกไม้ขาวเล็ก,ถุงมือกันดึงสาย ELGO-F-01-A006-ดอกไม้ขาวเล็ก,EP-011,01-A006,F,440,1,1,,411.2149533,440
c6437f56,22/03/2024 09:09:21,a3c8abe3,EP-001-M-01-A017,ผ้ายกตัว ELGO SOFT-M-น้ำเงินจุดวง,ผ้ายกตัว ELGO SOFT-M-01-A017-น้ำเงินจุดวง,EP-001,01-A017,M,1400,1,1,,1308.411215,1400
f34bc4dd,22/03/2024 09:11:19,6c617a07,EP-021-M-01-A020,เข็มขัดรัดกันตก ELGO-M-น้ำเงินกรมท่า,เข็มขัดรัดกันตก ELGO-M-01-A020-น้ำเงินกรมท่า,EP-021,01-A020,M,250,1,1,,233.6448598,250
80888cf2,22/03/2024 23:34:21,d6ca5a39,EP-012-F-01-A007,ถุงมือกันดึงสาย ELGO รุ่นปลายเปิด-F-น้ำเงินใบบัวบก,ถุงมือกันดึงสาย ELGO รุ่นปลายเปิด-F-01-A007-น้ำเงินใบบัวบก,EP-012,01-A007,F,585,1,1,,546.728972,585
ec368f7d,22/03/2024 23:36:57,f7ecae74,EP-001-XL-01-A005,ผ้ายกตัว ELGO SOFT-XL-น้ำเงินเหลี่ยม,ผ้ายกตัว ELGO SOFT-XL-01-A005-น้ำเงินเหลี่ยม,EP-001,01-A005,XL,2350,1,1,,2196.261682,2350
a8ab057b,22/03/2024 23:36:12,f7ecae74,EP-001-L-01-A017,ผ้ายกตัว ELGO SOFT-L-น้ำเงินจุดวง,ผ้ายกตัว ELGO SOFT-L-01-A017-น้ำเงินจุดวง,EP-001,01-A017,L,1750,1,1,,1635.514019,1750
eee7e0e6,22/03/2024 23:37:43,2304cd83,EP-022-5-01-A000,ถุงนิ้ว ELGO-5pcs-ไม่มีรหัสสี,ถุงนิ้ว ELGO-5-01-A000-ไม่มีรหัสสี,EP-022,01-A000,5,200,5,2,,186.9158879,400
71e5c43b,23/03/2024 07:32:25,75950cb8,EP-002-M-02-A002,ผ้ายกตัว ELGO SMART-M-น้ำเงินแกมเงิน,ผ้ายกตัว ELGO SMART-M-02-A002-น้ำเงินแกมเงิน,EP-002,02-A002,M,1900,1,1,,1775.700935,1900
a8cd6033,23/03/2024 11:32:04,0f22bc22,EP-001-L-01-A023,ผ้ายกตัว ELGO SOFT-L-น้ำเงินปะ,ผ้ายกตัว ELGO SOFT-L-01-A023-น้ำเงินปะ,EP-001,01-A023,L,1700,1,1,,1588.785047,1700
887e9e77,23/03/2024 19:13:02,cd5f1c5e,EP-002-L-02-A002,ผ้ายกตัว ELGO SMART-L-น้ำเงินแกมเงิน,ผ้ายกตัว ELGO SMART-L-02-A002-น้ำเงินแกมเงิน,EP-002,02-A002,L,2200,1,1,,2056.074766,2200
36511200,24/03/2024 16:26:46,8b9562da,EP-002-L-02-A002,ผ้ายกตัว ELGO SMART-L-น้ำเงินแกมเงิน,ผ้ายกตัว ELGO SMART-L-02-A002-น้ำเงินแกมเงิน,EP-002,02-A002,L,2200,1,1,,2056.074766,2200
6ed42022,25/03/2024 07:43:23,c1319c52,EP-021-L-01-A000,เข็มขัดรัดกันตก ELGO-L-ไม่มีรหัสสี,เข็มขัดรัดกันตก ELGO-L-01-A000-ไม่มีรหัสสี,EP-021,01-A000,L,270,1,1,,252.3364486,270
2cad9158,25/03/2024 07:46:55,776699ce,EP-007-F-01-A005,ผ้ายึดตรึงข้อมือ-ข้อเท้า ELGO-F-น้ำเงินเหลี่ยม,ผ้ายึดตรึงข้อมือ-ข้อเท้า ELGO-F-01-A005-น้ำเงินเหลี่ยม,EP-007,01-A005,F,480,1,1,,448.5981308,480
765aa99e,25/03/2024 19:24:33,71fde744,EP-002-L-02-A007,ผ้ายกตัว ELGO SMART-L-ม่วง,ผ้ายกตัว ELGO SMART-L-02-A007-ม่วง,EP-002,02-A007,L,2200,1,1,,2056.074766,2200
57262f88,25/03/2024 23:36:40,01abe2be,EP-022-5-01-A000,ถุงนิ้ว ELGO-5pcs-ไม่มีรหัสสี,ถุงนิ้ว ELGO-5-01-A000-ไม่มีรหัสสี,EP-022,01-A000,5,100,5,1,,93.45794393,100
bcd6e6f4,26/03/2024 14:20:11,cc82675e,EP-011-F-01-A006,ถุงมือกันดึงสาย ELGO-F-ดอกไม้ขาวเล็ก,ถุงมือกันดึงสาย ELGO-F-01-A006-ดอกไม้ขาวเล็ก,EP-011,01-A006,F,880,2,1,,822.4299065,880
5ed021be,26/03/2024 14:22:08,cef1916c,EP-021-L-01-A020,เข็มขัดรัดกันตก ELGO-L-น้ำเงินกรมท่า,เข็มขัดรัดกันตก ELGO-L-01-A020-น้ำเงินกรมท่า,EP-021,01-A020,L,270,1,1,,252.3364486,270
41a8b01a,27/03/2024 06:45:00,a4c1f765,EP-011-F-01-A021,ถุงมือกันดึงสาย ELGO-F-น้ำเงินจุดเขียวมินต์,ถุงมือกันดึงสาย ELGO-F-01-A021-น้ำเงินจุดเขียวมินต์,EP-011,01-A021,F,880,2,1,,822.4299065,880
1b1f9f3f,27/03/2024 10:39:41,5146deaa,EP-006-L-02-A001,เข็มขัดพยุงเดิน ELGO-L-น้ำเงินกรมท่า,เข็มขัดพยุงเดิน ELGO-L-02-A001-น้ำเงินกรมท่า,EP-006,02-A001,L,1700,1,1,,1588.785047,1700
181d8f53,27/03/2024 20:25:15,bda4dcdb,EP-011-F-01-A009,ถุงมือกันดึงสาย ELGO-F-เขียวเส้นสั้นๆ,ถุงมือกันดึงสาย ELGO-F-01-A009-เขียวเส้นสั้นๆ,EP-011,01-A009,F,880,2,1,,822.4299065,880
4025cadf,28/03/2024 11:04:15,a0d5462b,EP-007-F-01-A005,ผ้ายึดตรึงข้อมือ-ข้อเท้า ELGO-F-น้ำเงินเหลี่ยม,ผ้ายึดตรึงข้อมือ-ข้อเท้า ELGO-F-01-A005-น้ำเงินเหลี่ยม,EP-007,01-A005,F,240,1,1,,224.2990654,240
a122ce9f,28/03/2024 11:10:16,b2190efc,EP-022-5-01-A000,ถุงนิ้ว ELGO-5pcs-ไม่มีรหัสสี,ถุงนิ้ว ELGO-5-01-A000-ไม่มีรหัสสี,EP-022,01-A000,5,100,1,1,,93.45794393,100
de8c87cb,28/03/2024 11:13:27,97b61ba4,EP-006-S-02-A001,เข็มขัดพยุงเดิน ELGO-S-น้ำเงินกรมท่า,เข็มขัดพยุงเดิน ELGO-S-02-A001-น้ำเงินกรมท่า,EP-006,02-A001,S,1550,1,1,,1448.598131,1550
75d5b0e1,27/03/2024 20:26:35,c266d682,EP-002-L-02-A005,ผ้ายกตัว ELGO SMART-L-เทา,ผ้ายกตัว ELGO SMART-L-02-A005-เทา,EP-002,02-A005,L,2200,1,1,,2056.074766,2200
0805703b,28/03/2024 12:58:43,742022d2,EP-002-M-02-A007,ผ้ายกตัว ELGO SMART-M-ม่วง,ผ้ายกตัว ELGO SMART-M-02-A007-ม่วง,EP-002,02-A007,M,1900,1,1,,1775.700935,1900
16f21da1,28/03/2024 16:31:12,2451a7e3,EP-021-L-01-A020,เข็มขัดรัดกันตก ELGO-L-น้ำเงินกรมท่า,เข็มขัดรัดกันตก ELGO-L-01-A020-น้ำเงินกรมท่า,EP-021,01-A020,L,270,1,1,,252.3364486,270
e44f973a,28/03/2024 16:31:41,2451a7e3,EP-021-XL-01-A020,เข็มขัดรัดกันตก ELGO-XL-น้ำเงินกรมท่า,เข็มขัดรัดกันตก ELGO-XL-01-A020-น้ำเงินกรมท่า,EP-021,01-A020,XL,300,1,1,,280.3738318,300
8fcacef1,29/03/2024 18:07:33,c2125af8,EP-002-M-02-A007,ผ้ายกตัว ELGO SMART-M-ม่วง,ผ้ายกตัว ELGO SMART-M-02-A007-ม่วง,EP-002,02-A007,M,1900,1,1,,1775.700935,1900
b740a740,30/03/2024 08:11:04,e6cb269c,EP-007-F-01-A005,ผ้ายึดตรึงข้อมือ-ข้อเท้า ELGO-F-น้ำเงินเหลี่ยม,ผ้ายึดตรึงข้อมือ-ข้อเท้า ELGO-F-01-A005-น้ำเงินเหลี่ยม,EP-007,01-A005,F,480,2,1,,448.5981308,480
52b5267c,30/03/2024 11:39:33,00fb6709,EP-022-5-01-A000,ถุงนิ้ว ELGO-5pcs-ไม่มีรหัสสี,ถุงนิ้ว ELGO-5-01-A000-ไม่มีรหัสสี,EP-022,01-A000,5,100,5,2,,93.45794393,200
4a7b4d7f,31/03/2024 06:18:56,d6415c56,EP-011-F-01-A021,ถุงมือกันดึงสาย ELGO-F-น้ำเงินจุดเขียวมินต์,ถุงมือกันดึงสาย ELGO-F-01-A021-น้ำเงินจุดเขียวมินต์,EP-011,01-A021,F,440,1,1,,411.2149533,440
0bbf7852,31/03/2024 06:36:02,3f3750cd,EP-001-L-01-A001,ผ้ายกตัว ELGO SOFT-L-น้ำเงินลายจุด,ผ้ายกตัว ELGO SOFT-L-01-A001-น้ำเงินลายจุด,EP-001,01-A001,L,1700,1,1,,1588.785047,1700
8446d7f6,31/03/2024 18:51:10,3363c44c,EP-001-XL-01-A005,ผ้ายกตัว ELGO SOFT-XL-น้ำเงินเหลี่ยม,ผ้ายกตัว ELGO SOFT-XL-01-A005-น้ำเงินเหลี่ยม,EP-001,01-A005,XL,2350,1,1,,2196.261682,2350
dfa3654d,31/03/2024 18:51:26,3363c44c,EP-002-L-02-A007,ผ้ายกตัว ELGO SMART-L-ม่วง,ผ้ายกตัว ELGO SMART-L-02-A007-ม่วง,EP-002,02-A007,L,2200,1,1,,2056.074766,2200
2ddc2e12,01/04/2024 23:56:47,d58f98d9,EP-002-L-02-A002,ผ้ายกตัว ELGO SMART-L-น้ำเงินแกมเงิน,ผ้ายกตัว ELGO SMART-L-02-A002-น้ำเงินแกมเงิน,EP-002,02-A002,L,2200,1,1,,2056.074766,2200
194ebd85,01/04/2024 23:58:14,38e62a0f,EP-006-S-02-A001,เข็มขัดพยุงเดิน ELGO-S-น้ำเงินกรมท่า,เข็มขัดพยุงเดิน ELGO-S-02-A001-น้ำเงินกรมท่า,EP-006,02-A001,S,1650,1,1,,1542.056075,1650
354d3162,02/04/2024 05:14:41,e3396237,EP-011-F-01-A009,ถุงมือกันดึงสาย ELGO-F-เขียวเส้นสั้นๆ,ถุงมือกันดึงสาย ELGO-F-01-A009-เขียวเส้นสั้นๆ,EP-011,01-A009,F,880,2,1,,822.4299065,880
effaac66,02/04/2024 05:21:31,0fbe0485,EP-001-XL-01-A005,ผ้ายกตัว ELGO SOFT-XL-น้ำเงินเหลี่ยม,ผ้ายกตัว ELGO SOFT-XL-01-A005-น้ำเงินเหลี่ยม,EP-001,01-A005,XL,2300,1,1,,2149.53271,2300
e52e40c2,02/04/2024 12:38:24,1a6e569b,EP-021-M-01-A020,เข็มขัดรัดกันตก ELGO-M-น้ำเงินกรมท่า,เข็มขัดรัดกันตก ELGO-M-01-A020-น้ำเงินกรมท่า,EP-021,01-A020,M,250,1,1,,233.6448598,250
